0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.94079377195e-09,-4.03945604011e-08,-1.20360169735e-07,-2.528151095e-07,-5.18143613878e-07,-1.06483887468e-06,-2.18370492955e-06,-4.4680333082e-06,-9.11280383606e-06,-1.84938308842e-05,-3.72254036275e-05,-7.38275818457e-05,-0.000142659928689,-0.000263205982285,-0.000207594474746,-7.6129626281e-05
-5.6343962036e-08,-2.08465417075e-07,-5.28900024003e-07,-1.03335617332e-06,-2.02718720851e-06,-3.96450506088e-06,-7.72029713426e-06,-1.49475459382e-05,-2.86931492045e-05,-5.43333434081e-05,-0.00010060764397,-0.00017955534621,-0.000302569157038,-0.000469840471253,-0.000346761259813,-0.000130105465825
-1.65010849718e-07,-5.73602380425e-07,-1.38742109407e-06,-2.59437384258e-06,-4.89204175032e-06,-9.16398525332e-06,-1.70323180348e-05,-3.13054647719e-05,-5.65878328189e-05,-9.9688518414e-05,-0.00016879293585,-0.00026955835046,-0.000397716933631,-0.000533848575379,-0.000368602654461,-0.000136723545126
-3.5779481881e-07,-1.21386106433e-06,-2.84661740404e-06,-5.12782382419e-06,-9.31910078841e-06,-1.6762445247e-05,-2.97756728117e-05,-5.19476731993e-05,-8.82596223586e-05,-0.000144204293058,-0.00022280642008,-0.000319519141687,-0.000418885740251,-0.000499360768698,-0.000324969216769,-0.000117810562185
-6.6487792352e-07,-2.2234880361e-06,-5.08657723684e-06,-8.86360515898e-06,-1.55720959114e-05,-2.69675697403e-05,-4.58726879828e-05,-7.60506481156e-05,-0.000121512803678,-0.00018433518862,-0.000260949866599,-0.000339340110175,-0.000401720694879,-0.000433426509096,-0.000267309916023,-9.42999246596e-05
-1.12286980417e-06,-3.71593740062e-06,-8.3203808081e-06,-1.40666980542e-05,-2.39467111415e-05,-4.00040071838e-05,-6.52485497879e-05,-0.000102874907454,-0.000154724983416,-0.000218492064016,-0.000285162449123,-0.000340018049523,-0.000368883169907,-0.000365448764561,-0.000214642491794,-7.37394853734e-05
-1.77405200958e-06,-5.82036217661e-06,-1.27811941618e-05,-2.10028103658e-05,-3.4689945436e-05,-5.59413771923e-05,-8.75003818976e-05,-0.000131186748142,-0.00018584177398,-0.000245005170078,-0.000296778377084,-0.000327912792388,-0.000330196423968,-0.000303938919232,-0.00017077504027,-5.72839664518e-05
-2.66586781295e-06,-8.67891532991e-06,-1.87120129518e-05,-2.99127306973e-05,-4.79489059057e-05,-7.46156817285e-05,-0.00011183191955,-0.000159331193017,-0.000212734755024,-0.000262704569394,-0.00029733259579,-0.000307346929334,-0.000290331076608,-0.000250707493484,-0.000135288496781,-4.44303670627e-05
-3.84994368131e-06,-1.24422915383e-05,-2.63511085566e-05,-4.09807250616e-05,-6.37184253535e-05,-9.55762004587e-05,-0.00013707919202,-0.000185466146491,-0.000233653971186,-0.000271318144418,-0.000288843393856,-0.000281693267876,-0.000251823124609,-0.00020559312582,-0.000106902326101,-3.44532237216e-05
-5.38013606526e-06,-1.72618753041e-05,-3.59098957169e-05,-5.42934795657e-05,-8.17866529585e-05,-0.000118059917426,-0.000161806822787,-0.000207840095013,-0.000247520894013,-0.000271457409872,-0.000273585105761,-0.000253587680108,-0.000216075779077,-0.000167834282781,-8.43183482097e-05,-2.67176529723e-05
-7.30919135247e-06,-2.32773932585e-05,-4.75422517277e-05,-6.97927328337e-05,-0.000101691605176,-0.000141014742582,-0.000184474611024,-0.000225056430259,-0.000254032532122,-0.000264379136187,-0.000253780359878,-0.000224986366241,-0.000183788115827,-0.000136506318618,-6.64083772171e-05,-2.0718657339e-05
-9.6836185579e-06,-3.05992787418e-05,-6.13060786501e-05,-8.72291278876e-05,-0.000122705873465,-0.00016318461894,-0.000203646597854,-0.000236261458188,-0.00025359408778,-0.000251678339046,-0.000231379323061,-0.000197245768002,-0.000155204338179,-0.000110684197844,-5.22367552084e-05,-1.60641496498e-05
-1.25365043e-05,-3.9285724848e-05,-7.71206282123e-05,-0.000106129072557,-0.000143865449357,-0.000183251342735,-0.000218192966945,-0.000241214460881,-0.000247135741308,-0.000235013086183,-0.00020795344911,-0.000171231359154,-0.000130281746599,-8.95096095067e-05,-4.10420589068e-05,-1.24512734442e-05
-1.58783497556e-05,-4.93158511772e-05,-9.47266694621e-05,-0.00012578880087,-0.000164050239695,-0.000200006880903,-0.000227433336644,-0.000240237831319,-0.000235885346279,-0.000215909048513,-0.00018467884663,-0.000147432448374,-0.000108807231126,-7.22175736091e-05,-3.22106121548e-05,-9.64604420306e-06
-1.968665169e-05,-6.05625261413e-05,-0.000113659962517,-0.000145307863677,-0.000182109053244,-0.000212515821912,-0.000231189344562,-0.00023408072676,-0.000221158148692,-0.000195650819049,-0.000162373526435,-0.000126066041509,-9.04767705214e-05,-5.81433651081e-05,-2.52507397646e-05,-7.46741485402e-06
-2.38958699902e-05,-7.27707704882e-05,-0.000133249952458,-0.000163666419169,-0.000197005704915,-0.000220228195244,-0.000229744712798,-0.000223745842743,-0.000204198893939,-0.000175243776219,-0.000141558908274,-0.000107162319491,-7.49480192293e-05,-4.67194008981e-05,-1.97701399296e-05,-5.7750845704e-06
-2.83904227277e-05,-8.55493955562e-05,-0.00015265319611,-0.000179838123024,-0.000207952935638,-0.000223018695475,-0.000223737517974,-0.000210324321759,-0.000186085716616,-0.000155422833232,-0.000122526251799,-9.0630652373e-05,-6.18737123305e-05,-3.74672062474e-05,-1.54567858771e-05,-4.46020008211e-06
-3.30039712837e-05,-9.83832944107e-05,-0.000170923900105,-0.000192917566969,-0.000214502665278,-0.000221151746725,-0.000214021969926,-0.000194866949603,-0.000167687866087,-0.000136686608195,-0.000105397572158,-7.63082273377e-05,-5.09217554731e-05,-2.99873393714e-05,-1.20631406405e-05,-3.43824539514e-06
-3.75278666986e-05,-0.000110670507937,-0.000187113461328,-0.000202234024389,-0.000216574456888,-0.000215192114098,-0.000201534388563,-0.000178301237653,-0.000149662017708,-0.000119341447519,-9.01766495659e-05,-6.3994480245e-05,-4.17863192972e-05,-2.39488986533e-05,-9.39327614439e-06,-2.64358469831e-06
-4.17297492371e-05,-0.000121781873978,-0.000200380843084,-0.000207425748454,-0.000214422837548,-0.000205890467619,-0.000187186032093,-0.000161390581031,-0.00013247174963,-0.000103545714557,-7.67892589346e-05,-5.34745667542e-05,-3.41930269251e-05,-1.90794922255e-05,-7.29245113978e-06,-2.02525870715e-06
